Uniprot,Cluster Number,Start Pos,End Pos
Q13480,27,119,164
Q9HDB9,27,163,208
Q12809,27,1114,1159
Q8N137,27,716,761
A6NIX2,27,157,202
P54845,27,19,65
Q96N64,27,208,254
P85298,27,418,464
Q99941,27,657,703
Q9P2A4,27,155,201
Q53HC0,27,261,307
Q15743,27,319,365
Q6ZRV2,27,1041,1087
Q765P7,27,626,672
Q5VZV4,27,103,149
A6NCQ9,27,91,137
E7EW31,27,123,169
Q14003,27,711,757
P22736,27,0,46
P56945,27,339,385
C9JH25,27,829,875
Q96MW5,27,566,612
Q96RD6,27,558,604
Q6IPM2,27,558,604
Q5JPB2,27,0,46
Q6ZRS2,27,2472,2518
Q8WVT3,27,233,279
Q86UX6,27,439,486
P98169,27,217,264
Q14767,27,1680,1727
O15090,27,35,82
Q5VTD9,27,0,47
P10070,27,1395,1442
Q5HYM0,27,457,504
Q9H0K1,27,627,674
Q8IZ20,27,263,310
Q8TC59,27,154,201
Q9H171,27,63,110
Q6NUS6,27,17,64
P61371,27,141,188
Q02817,27,4374,4421
Q8IXR5,27,215,262
Q33E94,27,493,540
Q9Y543,27,126,173
Q9C0J9,27,435,482
Q9UM63,27,260,307
P49918,27,119,166
O00330,27,221,268
P49716,27,91,138
A6NGG8,27,1123,1170
Q96C03,27,72,119
Q15648,27,728,776
P78381,27,348,396
Q13231,27,387,435
C9JH25,27,292,340
Q5JXC2,27,340,388
O43918,27,345,393
Q9BXF3,27,1436,1484
Q5HYW3,27,107,155
Q6NT52,27,147,195
Q7Z406,27,0,48
Q9UK17,27,607,655
O60318,27,994,1042
Q86YN6,27,235,283
Q68CR1,27,1084,1132
Q8N967,27,256,304
P23396,27,195,243
O15534,27,932,980
Q9NZ52,27,531,579
Q96L91,27,3111,3159
Q6ZN55,27,416,464
Q9H0F6,27,303,351
P57721,27,249,298
Q8WUI4,27,466,515
Q6J272,27,108,157
P98168,27,206,255
Q12802,27,1188,1237
Q9BSJ8,27,0,49
Q5T124,27,471,520
P01233,27,116,165
P0C874,27,148,197
Q6Q4G3,27,42,91
Q8NHZ7,27,124,173
A6NE82,27,124,173
Q96CA5,27,173,222
O43763,27,59,108
P48378,27,0,49
P49716,27,0,49
A2RUH7,27,0,49
F5GYI3,27,182,231
Q86V15,27,1062,1111
O43379,27,1331,1380
Q76NI1,27,626,675
Q9NRY6,27,0,49
Q9UBG7,27,0,50
P22105,27,2549,2599
Q8WWG9,27,120,170
Q6ZRS2,27,1379,1429
Q9UEG4,27,602,652
Q96RT7,27,927,977
Q5JUK2,27,137,187
Q9UGK3,27,329,379
Q9HB31,27,107,157
Q8N143,27,140,190
Q96M02,27,524,574
Q6ZQQ2,27,151,201
Q86TB9,27,149,199
P29590,27,0,50
Q9Y4U1,27,232,282
P25100,27,441,491
Q9H987,27,865,915
Q6ZRS2,27,1317,1367
Q9H9H4,27,173,223
P52746,27,1636,1687
O60336,27,877,928
Q7Z3K3,27,406,457
E9PAV3,27,255,306
P60852,27,158,209
Q6ZUB0,27,148,199
Q8IZ63,27,0,51
Q9P1Z3,27,0,51
Q5T0Z8,27,782,833
P51787,27,38,89
Q96T58,27,3115,3166
Q9ULW5,27,0,52
P14635,27,84,136
Q9Y5S2,27,964,1016
Q8WYQ3,27,0,52
Q5SYB0,27,1219,1271
Q9C073,27,401,453
Q8N556,27,44,96
Q16666,27,521,573
Q6ZN16,27,917,969
Q5SNT2,27,537,589
Q9NPC6,27,83,135
A1L443,27,150,202
Q53EQ6,27,183,235
O15357,27,1132,1184
Q6ZUM4,27,439,491
Q6W2J9,27,299,351
Q5VZR2,27,150,202
P0CJ78,27,156,208
Q13887,27,36,88
P06401,27,0,52
P78325,27,772,824
P58505,27,156,208
Q14140,27,74,127
Q9NQB0,27,494,547
Q96KN8,27,0,53
Q8IUM7,27,504,557
Q7L0X0,27,408,461
E7EML9,27,40,93
Q96EP9,27,31,84
Q92530,27,218,271
Q14896,27,100,153
Q9P0T4,27,0,53
Q9Y5Y0,27,0,53
Q8WX92,27,527,580
Q5EBL2,27,309,362
Q5T6C5,27,456,509
Q9BX97,27,389,442
G5E9R7,27,182,235
Q9P2J2,27,939,992
A6NFI3,27,927,981
Q8NHY3,27,484,538
Q13671,27,290,344
P51512,27,286,340
Q5ST30,27,1009,1063
Q6ZRI6,27,417,471
Q6UX72,27,30,84
Q9UPP2,27,227,281
Q9H171,27,270,324
P12111,27,2934,2988
Q96C12,27,464,518
O95782,27,684,738
Q9BRB3,27,695,749
Q9BWQ8,27,0,55
Q8IVW8,27,43,98
Q9NQ75,27,81,136
Q9Y2W3,27,287,342
Q6ZVM7,27,159,214
Q9UPS6,27,1496,1551
Q8N1D0,27,198,253
P43489,27,155,210
Q9NZM4,27,305,360
Q9P0X4,27,1934,1989
A0PJY2,27,420,475
Q9UPR6,27,395,450
Q9NR99,27,793,848
Q32MQ0,27,129,184
Q96JN8,27,206,261
Q76KD6,27,231,286
Q9NRY4,27,1444,1499
Q6ZRI6,27,711,766
Q8TAQ2,27,1159,1214
Q9H5J0,27,291,346
Q9C009,27,214,270
Q9UNA0,27,201,257
Q9HA38,27,0,56
Q96G46,27,228,284
Q0D2K0,27,0,56
P20333,27,199,255
Q9C0A1,27,602,658
Q58A45,27,96,152
A6NJB7,27,89,145
Q9Y6J3,27,39,95
A8K0S8,27,0,56
Q8TF44,27,46,102
Q96QU1,27,1733,1789
Q96G01,27,919,975
P24394,27,432,488
Q96MM6,27,0,56
P02765,27,250,306
Q9UKN7,27,2474,2530
Q86X27,27,282,339
Q8TDM6,27,1138,1195
Q13671,27,0,57
A6NGB7,27,181,238
Q14781,27,294,351
Q14687,27,413,470
O60393,27,634,691
A8MZF0,27,193,250
F8WCM5,27,143,200
Q9Y618,27,112,169
Q6PJ61,27,21,78
Q9BZE9,27,496,553
Q96LD4,27,71,128
Q9BWN1,27,185,242
Q9NVR5,27,201,258
Q66K14,27,393,451
P29474,27,15,73
Q9Y2N7,27,611,669
Q9UL54,27,723,781
O14613,27,117,175
Q6VMQ6,27,1107,1165
Q8TD94,27,22,80
P09086,27,147,205
O60496,27,244,302
O60641,27,472,530
Q8N6P7,27,502,561
Q6ZVF9,27,0,59
Q96PX9,27,598,657
Q86XN7,27,230,289
Q68DK2,27,1750,1809
P98169,27,102,161
P98168,27,98,157
Q9NP70,27,153,212
Q9BTD8,27,171,230
Q9BU19,27,460,519
Q9BT49,27,156,215
Q86Y26,27,0,59
O75081,27,594,653
Q6ICG8,27,249,309
A6NNM3,27,1220,1280
Q9Y6C2,27,130,190
O95425,27,751,811
Q8TDC0,27,72,132
Q9NRQ2,27,0,60
Q6ZTU2,27,291,351
Q5TGS1,27,126,186
P15172,27,260,320
Q8IY92,27,1507,1567
Q9H0F6,27,116,176
Q6UY14,27,604,664
Q8N9H9,27,531,591
Q96HA1,27,950,1011
Q8IY92,27,555,616
A6NJZ7,27,1219,1280
Q9UFD9,27,1219,1280
O43555,27,20,81
Q9Y6F6,27,677,738
Q96HB5,27,488,549
Q96L91,27,302,363
O14645,27,0,61
Q99853,27,264,325
Q9BUL9,27,138,199
Q9UKP4,27,1342,1403
P46937,27,0,61
Q96DD7,27,136,197
Q96RK1,27,72,133
Q68D85,27,392,454
Q96DN2,27,893,955
Q8WV15,27,264,326
Q6P1R3,27,0,62
A7MBM2,27,1227,1289
Q86V15,27,363,425
Q4ZIN3,27,467,529
Q96NU1,27,619,681
A1L4H1,27,404,466
P00748,27,297,359
Q9NQ03,27,33,96
Q9P0L9,27,0,63
Q9C0C9,27,0,63
Q9UGK3,27,263,326
P36402,27,127,190
A6NE01,27,1782,1845
Q9Y6V0,27,2406,2469
P20393,27,228,291
Q15768,27,166,229
Q9NRF2,27,459,522
Q01167,27,352,415
P78363,27,1283,1346
Q15459,27,525,588
Q4ZIN3,27,557,620
Q7L591,27,310,373
P59797,27,145,208
I3L3X5,27,0,63
Q8NFU1,27,446,509
O14559,27,739,802
Q96JP2,27,0,64
Q58A44,27,43,107
Q6UXA7,27,129,193
Q99941,27,416,480
A6NC78,27,546,610
H3BPF8,27,539,603
Q8N446,27,164,228
Q96Q04,27,1358,1422
Q5SXM2,27,989,1053
Q96HZ4,27,143,207
Q5T230,27,0,65
Q8TBN0,27,0,65
Q96KQ7,27,543,608
Q9H9R9,27,0,65
Q86TC9,27,757,822
Q3MII6,27,543,608
P42684,27,994,1059
Q5JYT7,27,505,570
Q969V6,27,553,618
Q96JE9,27,748,813
Q9Y613,27,466,531
P53396,27,424,490
Q96BA8,27,195,261
O43184,27,802,868
Q9NRA0,27,451,517
Q8IYS5,27,216,282
Q8IUC6,27,613,679
Q7Z591,27,501,568
Q3SX64,27,180,247
Q9UPM6,27,0,67
Q7RTU5,27,211,278
Q7Z591,27,654,721
Q5VYM1,27,295,362
P33076,27,265,332
P51172,27,571,638
A6NFA1,27,350,417
Q6NUN9,27,302,370
Q9UFC0,27,201,269
Q9C0A1,27,1525,1593
O94993,27,106,174
O95180,27,0,68
Q00056,27,102,170
Q96KN3,27,0,68
Q9UF72,27,13,81
Q9NSA1,27,141,209
Q2NL68,27,326,394
O60336,27,1343,1412
Q6ZMS7,27,212,281
Q96QT6,27,525,594
P43403,27,254,323
O15198,27,180,249
Q9NRH2,27,369,438
Q12756,27,1493,1562
Q9NWS9,27,262,331
Q8TEH3,27,791,860
P78357,27,1315,1384
Q13487,27,132,201
Q9NRA0,27,381,450
O00478,27,514,584
Q96PQ1,27,507,577
Q6ZUX3,27,245,315
Q8IX15,27,143,213
M0QZC1,27,247,317
Q8NA72,27,374,444
Q9NS15,27,223,293
Q7Z572,27,92,162
Q9H165,27,307,377
Q9Y662,27,64,134
Q9BWV1,27,418,488
Q5VST9,27,6235,6305
Q9P2Y4,27,205,276
Q9BZ11,27,742,813
O94842,27,429,500
P50406,27,342,413
Q6UB99,27,1877,1948
Q4VC44,27,170,241
Q70SY1,27,194,265
Q8NDB6,27,0,71
Q9BQI5,27,215,286
Q92949,27,46,117
Q5VV67,27,1003,1074
Q7L513,27,249,320
O15353,27,455,526
Q92932,27,247,319
B7ZBB8,27,0,72
O60309,27,46,118
Q9BY84,27,299,371
Q8IXT2,27,213,285
Q9BYW2,27,2155,2227
Q5PRF9,27,401,473
P78325,27,688,760
Q6IQ32,27,265,337
Q5BKX5,27,0,72
Q92766,27,940,1012
Q86T13,27,285,358
O14529,27,412,485
Q9ULV5,27,330,403
Q14202,27,0,73
O43521,27,0,73
P13051,27,0,73
Q9H6X2,27,491,564
O15353,27,373,446
Q5T7N3,27,162,235
Q9H4A3,27,1729,1802
Q8NDY8,27,136,209
Q9H305,27,0,73
O95785,27,1275,1348
Q8N1F8,27,345,419
Q70EL4,27,31,105
Q8N6T7,27,281,355
Q9BVT8,27,32,106
A6NFL8,27,349,423
Q9BWE0,27,302,376
Q9H252,27,874,948
Q580R0,27,0,74
Q9HCE9,27,1158,1232
A6NNT2,27,291,365
Q9UGP4,27,100,175
P41440,27,457,532
Q5TC04,27,0,75
O75170,27,653,729
O15016,27,554,630
Q9Y6C2,27,804,880
Q96T58,27,3204,3280
Q8N2S1,27,473,549
A6NEV1,27,190,266
P49418,27,242,318
Q9BRR9,27,112,189
Q658T7,27,312,389
Q8IU68,27,649,726
Q6ZSZ5,27,952,1029
Q10586,27,123,200
O75376,27,982,1059
Q6UWB1,27,559,636
P14780,27,432,509
P51531,27,0,78
Q8ND24,27,475,553
Q0VG99,27,220,298
O95528,27,324,402
Q92945,27,493,571
Q8WWM7,27,967,1045
Q9BWX5,27,41,120
Q15233,27,392,471
Q9P266,27,332,411
P49757,27,409,488
Q6ZRI6,27,228,307
Q13203,27,0,79
Q8WWR8,27,279,358
Q04637,27,0,79
Q4VCS5,27,981,1060
Q92777,27,7,87
Q96RJ3,27,104,184
Q96T58,27,2975,3055
P08651,27,415,495
Q86YD7,27,311,391
Q6UXA7,27,36,116
P46937,27,88,169
O43734,27,323,404
Q9HBB8,27,708,789
P63162,27,159,240
A6NGR9,27,22,103
P20823,27,279,360
Q6ZSY5,27,290,372
Q96LJ8,27,36,118
Q9UN79,27,266,348
Q16849,27,387,469
Q96RT7,27,806,889
Q14872,27,638,721
Q9H4Q3,27,179,262
Q7Z2T5,27,0,83
Q8TCT7,27,509,592
O14594,27,872,956
Q99750,27,0,84
Q8N3K9,27,1113,1198
A8MXV6,27,102,187
Q6ZTI6,27,0,85
Q5T1A1,27,688,773
Q15569,27,409,494
Q68CZ2,27,614,700
Q86XT2,27,165,251
P78312,27,624,710
P78414,27,394,480
Q7Z4F1,27,562,648
O00303,27,0,86
Q8IZD9,27,1943,2030
Q96JA1,27,1006,1093
Q96AE4,27,446,533
Q8NAV2,27,212,299
O00391,27,557,644
Q96DN2,27,805,892
Q8IY17,27,340,428
Q6ZRI0,27,1729,1817
P51617,27,102,190
Q14028,27,166,254
Q5VV67,27,795,883
Q9BXA9,27,271,360
Q7M4L6,27,224,313
Q14209,27,300,389
Q8N612,27,464,554
A8MX19,27,304,394
P28908,27,149,239
Q9P2D7,27,0,90
Q9C0A1,27,336,426
Q9HBU9,27,274,364
Q9UBL9,27,381,471
Q9H2Y9,27,0,91
Q8N680,27,145,236
Q12815,27,255,346
P46379,27,185,276
O75808,27,193,284
Q9P246,27,479,570
Q8TB68,27,61,152
P14784,27,429,520
Q6MZM9,27,128,219
Q8NEN9,27,544,636
Q9HD15,27,18,110
Q8IX01,27,692,784
Q13263,27,527,619
Q8TB05,27,85,177
Q8IX07,27,881,973
Q8TDZ2,27,747,840
Q8N205,27,0,94
Q3SY56,27,0,94
Q14118,27,801,895
Q9NWF9,27,180,274
A6NKF2,27,207,301
Q9H9P5,27,428,523
P22670,27,171,266
P78424,27,0,95
P09086,27,0,95
Q8N461,27,0,95
O75385,27,705,801
Q9C0C6,27,159,255
Q6P5Z2,27,460,556
P0CG20,27,475,571
Q96JG8,27,132,228
P22736,27,169,265
Q96KS0,27,0,96
Q6ZMY3,27,507,604
Q96SZ4,27,89,186
Q99608,27,0,97
Q9BX66,27,211,309
O00499,27,394,492
O15353,27,0,98
O75593,27,148,248
Q9HCU0,27,580,680
Q15025,27,52,153
Q9C000,27,157,258
Q9Y2B5,27,304,405
B1AL46,27,413,514
A6NNL0,27,413,514
Q8IVF1,27,413,514
Q5VT03,27,341,442
A6NNC1,27,208,309
Q14451,27,0,101
O75161,27,446,547
P98177,27,0,102
P27708,27,1810,1912
Q96RY5,27,575,677
Q92538,27,1721,1823
Q16799,27,0,103
P15407,27,168,271
Q86U86,27,1496,1599
Q5TIE3,27,710,813
Q17RG1,27,652,755
Q96ST3,27,196,300
Q9H0E3,27,631,736
O95153,27,0,105
Q9Y2D9,27,501,606
Q9BQQ3,27,200,305
Q9HCH0,27,777,882
Q6P1N0,27,181,286
Q6AI12,27,133,238
Q8IZJ4,27,112,217
Q969R2,27,29,135
P53804,27,1739,1845
Q00613,27,267,373
Q6UWD8,27,98,204
Q96JG9,27,1366,1472
A6NFN3,27,0,106
A6NM11,27,50,157
A6NMS7,27,50,157
Q9NPY3,27,468,575
Q15811,27,805,912
P43681,27,378,485
Q9H2C1,27,294,402
P17544,27,98,206
Q96DN6,27,116,225
Q9UQ05,27,769,878
Q9C0E8,27,139,248
Q14872,27,375,484
Q96JQ0,27,3189,3298
Q8IY67,27,388,497
P57086,27,0,109
P09234,27,50,159
H3BRB1,27,225,335
Q9H6E5,27,225,335
Q5SQ13,27,9,119
O15027,27,2041,2151
Q3B7T3,27,148,259
O94887,27,416,527
Q8WXE0,27,352,464
Q0P670,27,389,501
Q6ZUB1,27,451,563
P35658,27,1478,1590
Q9H7P9,27,1161,1273
Q9H706,27,487,599
P43146,27,1266,1378
P39060,27,147,259
E9PAV3,27,0,112
Q8N3V7,27,280,393
Q96IQ9,27,0,113
Q96IQ9,27,199,312
Q96AP7,27,277,390
P48681,27,377,490
Q9UHK0,27,0,113
Q9Y3S1,27,909,1022
P48742,27,292,406
Q96PV7,27,206,320
Q9P2S2,27,1517,1631
Q9BWU0,27,53,168
Q9NUR3,27,0,115
Q53EL9,27,79,194
Q05193,27,747,864
P62684,27,159,276
Q9UIG4,27,19,136
Q96K62,27,288,405
Q8N7Z2,27,0,118
H0YM25,27,0,118
Q9NTZ6,27,150,268
Q9BXA9,27,519,637
Q6ZRS2,27,1015,1133
Q8N111,27,0,119
O75112,27,80,200
A8K8P3,27,963,1083
Q9Y520,27,1867,1987
Q9C0A1,27,1054,1175
Q9UKM7,27,121,244
Q9P107,27,760,883
Q9P2P1,27,612,735
Q6ZRI0,27,1474,1598
A8MZA4,27,0,124
Q8TEH3,27,885,1009
Q8WXS8,27,1099,1223
Q9ULE0,27,421,546
Q86Y91,27,397,522
Q9H8Y8,27,327,452
Q8N2Y8,27,717,844
Q12967,27,246,373
Q96SC8,27,190,318
P52746,27,891,1019
P07359,27,333,461
Q5H9F3,27,524,652
Q9H3P2,27,306,434
Q96JH8,27,840,969
P0CG20,27,279,408
Q96NM4,27,339,468
Q00587,27,210,339
O95076,27,0,129
Q96AP0,27,324,454
Q9NP31,27,174,304
Q9H3S7,27,1506,1636
O00468,27,971,1101
Q07912,27,709,839
Q5JPB2,27,802,933
Q5JTC6,27,1004,1135
Q5JT82,27,153,284
Q9Y2H9,27,1439,1570
O15055,27,921,1054
O94819,27,0,133
Q8NC44,27,409,543
Q7Z4V0,27,102,236
Q107X0,27,0,134
O95644,27,781,915
Q7L3V2,27,229,364
Q8N6K4,27,37,173
Q96L91,27,1461,1597
Q8WWN8,27,59,195
Q9H5V7,27,220,357
Q9BXF3,27,916,1054
Q9UM47,27,2183,2321
Q96KW2,27,389,529
Q8IX07,27,377,518
Q6ZUB1,27,148,289
P41161,27,127,269
Q2M3V2,27,79,222
O15027,27,827,971
Q68BL8,27,342,486
P19419,27,217,361
O15417,27,1094,1239
O75074,27,618,763
Q8TBE0,27,214,360
Q96KQ4,27,734,881
Q5TGY3,27,142,290
Q9HCH0,27,1182,1330
P35658,27,555,704
Q71F56,27,433,582
P04626,27,1030,1180
Q8N0Y2,27,92,243
Q8TDT2,27,319,470
Q9NW07,27,416,568
Q9P2K3,27,343,495
Q5T1R4,27,0,153
Q96JG9,27,312,466
Q9C0C2,27,0,155
Q6ZRS2,27,1608,1763
Q9H987,27,86,243
Q6ZQT7,27,0,158
A6NHQ4,27,87,245
Q6ZRS2,27,2595,2754
A5PL33,27,629,789
Q9P281,27,904,1065
O00308,27,150,312
P21917,27,226,388
Q5SXM2,27,1110,1274
Q96L91,27,612,776
Q71SY5,27,227,392
Q8WUM4,27,703,868
Q9NYZ3,27,127,293
Q9ULD5,27,0,168
P36956,27,34,203
Q9NQT8,27,1528,1698
Q9NP71,27,485,656
P51532,27,190,362
Q9H0D2,27,571,745
P0CJ87,27,190,364
P18583,27,302,477
Q96T58,27,3318,3493
Q9Y520,27,1668,1844
Q9UBX2,27,190,366
P0CJ89,27,190,366
P0CJ88,27,190,366
P0CJ85,27,190,366
P0CJ90,27,190,366
P0CJ86,27,190,366
Q8N3L3,27,507,684
Q92618,27,835,1012
P32927,27,636,813
Q5KSL6,27,0,182
Q96DR7,27,66,249
Q6RFH8,27,190,374
Q14162,27,502,689
A8MZF0,27,0,188
O60320,27,292,481
Q8NF64,27,729,920
Q9Y618,27,1946,2137
Q75VX8,27,558,751
Q9H201,27,313,507
Q96JG9,27,480,674
P22681,27,472,667
Q76NI1,27,679,874
Q13554,27,338,535
Q8N5Q1,27,420,619
A5D8V6,27,155,355
P19835,27,549,753
Q66K74,27,743,949
O75154,27,0,207
Q9Y3L3,27,490,701
Q9HBL0,27,717,928
Q9Y3S1,27,1371,1587
Q7Z434,27,91,310
O43157,27,667,890
Q8IUC6,27,165,390
O14686,27,4227,4452
A6NF01,27,132,363
Q96HA1,27,552,783
Q2KJY2,27,936,1170
O15069,27,0,234
Q8IV53,27,567,801
Q5VST9,27,6938,7180
Q17R89,27,527,772
Q8NDC0,27,0,245
Q8WXX7,27,245,491
Q9Y3S1,27,548,796
Q15428,27,209,464
O75112,27,282,539
Q9Y6J0,27,1913,2173
Q702N8,27,1229,1489
Q8N9H9,27,258,522
Q96JG9,27,1667,1937
O75157,27,228,502
Q02080,27,90,365
Q96JG9,27,0,279
Q9C0C2,27,187,466
P09603,27,198,493
Q96DN6,27,234,535
A6NNH2,27,148,459
O43426,27,1006,1326
Q63HR2,27,803,1131
Q8IZC6,27,275,608
P53814,27,125,459
Q9Y6I3,27,240,576
A6NJU9,27,240,585
O94854,27,825,1177
Q8IXK0,27,203,563
O43151,27,263,623
Q9NZM4,27,592,954
Q92793,27,725,1091
Q5SV97,27,28,422
Q15735,27,0,417
Q9HCH0,27,343,765
Q5FWE3,27,36,458
Q9H3S7,27,697,1170
Q96JM3,27,83,558
Q9H6K5,27,0,519
P78559,27,1975,2688
O14686,27,2072,3002
O14686,27,391,1361
E9PAV3,27,728,1945
Q9BZX2,28,231,261
Q9UKX7,28,70,100
O43166,28,1550,1580
Q9UPA5,28,2112,2142
Q9NRD9,28,142,172
O95484,28,187,217
Q9UKV3,28,0,30
Q8N3A8,28,282,312
P43354,28,0,30
Q96KW2,28,249,279
Q86UF2,28,708,738
P16415,28,134,164
A4D2H0,28,708,738
Q8ND07,28,462,492
P35916,28,1244,1274
P98169,28,761,791
Q9H0M5,28,160,190
Q8N6K7,28,84,114
Q14134,28,131,161
O14495,28,0,30
Q8TBB1,28,469,499
Q9UQB3,28,1130,1160
Q9Y6Y1,28,594,624
P10070,28,1078,1108
Q7Z340,28,586,616
Q9HAU4,28,180,210
Q96H35,28,160,190
Q9NUV9,28,0,30
Q5SZK8,28,655,685
O00744,28,169,199
P13994,28,0,30
Q9HD43,28,315,345
Q96N95,28,219,249
P04196,28,473,504
P0DJI8,28,91,122
Q8WXI7,28,155,186
Q9C000,28,83,114
Q99687,28,325,356
O14494,28,253,284
Q9NZM3,28,1025,1056
O14813,28,253,284
O43424,28,952,983
O43164,28,0,31
Q05066,28,173,204
O95182,28,26,57
Q12796,28,278,309
Q5T1M5,28,37,68
Q96PK6,28,609,640
Q15583,28,343,374
P17936,28,181,212
O14917,28,1063,1094
Q9HCK1,28,483,514
Q06416,28,0,31
Q9HA47,28,246,277
Q8NFJ5,28,326,357
Q8IZ41,28,454,485
Q6XE24,28,218,249
Q9P2R6,28,1535,1566
Q14517,28,4494,4525
A6PVI3,28,122,153
Q8WYB5,28,69,100
Q9Y2R2,28,719,750
Q9H598,28,80,111
Q5T0B9,28,0,31
Q9HD43,28,137,168
Q9NRL2,28,936,967
Q08211,28,1224,1255
Q86U86,28,302,334
Q96DH6,28,259,291
O75592,28,2625,2657
A6NJ46,28,114,146
Q8TCG5,28,771,803
Q9BQG1,28,266,298
Q15053,28,0,32
Q9Y262,28,0,32
Q13009,28,140,172
Q8TEF2,28,101,133
P49792,28,1069,1101
P31749,28,448,480
P08107,28,609,641
O95801,28,0,32
Q01151,28,57,89
Q8IW19,28,396,428
Q9UID3,28,634,666
Q96PK6,28,561,593
P83881,28,25,57
Q9UL17,28,82,114
Q9BQW3,28,447,479
Q5THR3,28,16,48
Q96AG3,28,0,32
Q8NFZ0,28,27,59
P50548,28,278,310
O77932,28,63,95
P57738,28,70,103
O43660,28,49,82
A0AUZ9,28,940,973
O75319,28,0,33
O14978,28,650,683
P43694,28,0,33
Q86XP3,28,653,686
Q9BY15,28,619,652
Q99814,28,619,652
Q7Z6B7,28,468,501
Q8IUD2,28,64,97
Q9Y4M8,28,0,33
P15391,28,324,357
Q96FG2,28,0,33
Q6UXA7,28,213,246
Q9NZM1,28,935,968
Q711Q0,28,245,278
Q96BV0,28,470,503
Q9BZR9,28,484,517
O95863,28,0,33
P25054,28,770,803
Q86Y37,28,336,369
Q9P1G2,28,0,33
P22455,28,117,150
P22736,28,125,158
Q9BUH8,28,449,482
C9J302,28,169,202
O43760,28,191,224
P0DJD1,28,823,856
P0DJD0,28,815,848
Q5BKZ1,28,48,81
Q8IXT5,28,114,148
Q5T011,28,1199,1233
P0CAT3,28,14,48
Q8N114,28,147,181
P13611,28,2489,2523
Q14511,28,233,267
O43151,28,1198,1232
Q8TC20,28,157,191
Q9HCB6,28,359,393
Q9UH73,28,450,484
Q68CZ1,28,139,173
P18146,28,305,339
Q5RL73,28,212,246
Q86UW9,28,208,242
Q96T54,28,279,313
Q01954,28,261,295
O75175,28,622,656
O43150,28,279,313
Q15744,28,63,97
O00512,28,598,632
Q9HCD6,28,1690,1724
Q9BWF3,28,299,333
Q8N8F6,28,41,75
Q8NDP4,28,152,186
P0DJD3,28,379,413
Q15599,28,157,191
Q8TDC3,28,0,34
P15516,28,17,51
Q15744,28,0,34
Q6P3R8,28,373,407
C9J069,28,262,296
P09651,28,253,287
Q9H329,28,393,428
Q9Y243,28,444,479
Q6ULP2,28,442,477
O94898,28,856,891
Q99439,28,274,309
Q9UPX8,28,582,617
O15226,28,130,165
Q5T653,28,260,295
Q9P2P5,28,1155,1190
Q9UMN6,28,1537,1572
Q9UPS6,28,821,856
P61129,28,140,175
P09958,28,158,193
Q16572,28,492,527
Q9H6S3,28,550,585
P17031,28,116,151
Q9H2Y7,28,226,261
A8MV65,28,225,260
Q14934,28,696,731
O15457,28,101,136
P52298,28,121,156
P06241,28,8,43
P49792,28,828,863
Q14678,28,194,229
O14715,28,828,863
Q99666,28,828,863
Q12923,28,940,976
Q96BY9,28,217,253
Q8IWB9,28,245,281
Q9BVS4,28,409,445
P51511,28,566,602
Q13107,28,217,253
Q969G2,28,354,390
Q7Z572,28,433,469
P0DJI9,28,86,122
Q5JWF2,28,137,173
O43283,28,930,966
Q9Y5F6,28,719,755
Q8IWU6,28,501,537
Q8N2Y8,28,329,365
Q8TEW8,28,963,999
Q8IX21,28,629,665
Q53FD0,28,143,179
Q8TEM1,28,1851,1887
Q6AI14,28,661,697
P0CG41,28,708,744
Q8IX94,28,708,744
A4FU28,28,708,744
Q96T58,28,618,654
P00747,28,383,419
Q68DH5,28,659,695
Q02386,28,211,247
P50281,28,280,316
Q13367,28,0,36
Q7Z3J3,28,828,864
A6NKT7,28,828,864
Q9H7E2,28,615,651
Q14511,28,117,154
P11161,28,309,346
Q96LS8,28,0,37
O94913,28,697,734
Q5VST9,28,5224,5261
Q9BXF3,28,1227,1264
Q8IVE3,28,510,547
Q96JY0,28,353,390
Q8NB66,28,744,781
Q9UQC2,28,257,294
Q9NUC0,28,30,67
Q9NR99,28,1693,1730
Q96NW7,28,1127,1164
Q86SQ0,28,939,976
Q8TEB9,28,278,315
P56693,28,429,466
P00918,28,0,37
Q14865,28,842,879
O43432,28,76,113
Q53FD0,28,78,115
A8MWL6,28,186,223
Q96HI0,28,144,182
Q6Q0C0,28,0,38
Q13561,28,182,220
P55285,28,258,296
Q9H4W6,28,450,488
Q9HBB8,28,807,845
Q12923,28,431,469
Q12980,28,25,63
Q5TA78,28,61,99
Q49AM3,28,471,509
Q9NX40,28,105,143
Q6IMN6,28,768,806
Q8N7X2,28,100,138
Q92738,28,780,818
Q9BYH8,28,289,327
Q15056,28,119,157
P56856,28,223,261
P98175,28,414,452
Q01954,28,434,472
Q9UPU9,28,153,191
P31483,28,347,386
P50995,28,0,39
P23490,28,195,234
Q96S07,28,0,39
Q5CZC0,28,346,385
Q9Y6V0,28,2963,3002
Q8N2E2,28,708,747
Q99942,28,77,116
P37288,28,374,413
Q12840,28,902,941
P12035,28,589,628
P48634,28,2060,2099
Q8N684,28,298,337
Q9Y334,28,234,273
Q9HC56,28,915,954
Q5T1N1,28,690,729
Q9BXU3,28,338,377
P55072,28,767,806
Q13242,28,182,221
Q13227,28,173,212
P51813,28,180,220
Q16650,28,100,140
Q969X1,28,0,40
P17275,28,93,133
P98171,28,463,503
P50553,28,196,236
